Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,# trades,Taker Buy Base,Taker Buy Quote
2023-12-24 04:00:00,269.76,270.75,266.05,269.03,225549.8,2023-12-24 07:59:59,60495770.1649,115569,112711.15,30222558.7262
2023-12-24 08:00:00,269.02,269.15,265.89,268.04,141340.54,2023-12-24 11:59:59,37810203.3457,85509,70863.79,18953702.1948
2023-12-24 12:00:00,268.05,270.95,267.26,269.08,154932.23,2023-12-24 15:59:59,41728314.9843,94811,72777.5,19604314.8853
2023-12-24 16:00:00,269.11,269.44,267.76,268.4,111087.02,2023-12-24 19:59:59,29838243.98,66581,53956.07,14492488.2124
2023-12-24 20:00:00,268.41,268.44,260.53,264.02,272403.29,2023-12-24 23:59:59,71993499.6995,161103,122514.83,32370357.0557
2023-12-25 00:00:00,264.0,265.0,261.11,264.5,190428.74,2023-12-25 03:59:59,50173259.8772,112418,95344.77,25123367.1139
2023-12-25 04:00:00,264.51,266.79,264.45,264.88,103570.95,2023-12-25 07:59:59,27491307.3441,65256,49180.96,13053019.1671
2023-12-25 08:00:00,264.89,266.1,262.68,264.53,140529.66,2023-12-25 11:59:59,37149118.5817,85401,64551.62,17062802.9119
2023-12-25 12:00:00,264.52,268.15,263.56,267.11,185324.73,2023-12-25 15:59:59,49354067.98,107274,94371.28,25137890.6634
2023-12-25 16:00:00,267.1,267.39,264.16,265.81,113136.43,2023-12-25 19:59:59,30079325.5227,78113,51089.37,13583374.4707
2023-12-25 20:00:00,265.8,267.36,263.72,266.56,97516.61,2023-12-25 23:59:59,25919257.4329,61863,44439.21,11808315.4828
2023-12-26 00:00:00,266.56,271.0,264.32,270.98,194882.16,2023-12-26 03:59:59,52168310.4297,104792,101770.8,27245518.3434
2023-12-26 04:00:00,270.98,273.71,263.82,272.78,470210.05,2023-12-26 07:59:59,125964881.9901,238185,231598.51,62061958.2353
2023-12-26 08:00:00,272.77,289.95,272.49,289.78,1678271.22,2023-12-26 11:59:59,471324446.8166,618398,858905.74,241115154.0186
2023-12-26 12:00:00,289.78,302.9,287.15,296.08,1569878.24,2023-12-26 15:59:59,465517058.4287,608937,751284.58,222790249.554
2023-12-26 16:00:00,296.08,298.59,283.3,295.45,914026.24,2023-12-26 19:59:59,268889236.0665,454386,440823.05,129742718.4405
2023-12-26 20:00:00,295.45,298.3,292.93,297.51,315667.32,2023-12-26 23:59:59,93418663.7769,178605,154553.45,45743888.3567
2023-12-27 00:00:00,297.5,298.38,285.0,289.88,622759.96,2023-12-27 03:59:59,180992279.9516,303907,299802.9,87146515.207
2023-12-27 04:00:00,289.88,295.72,288.72,292.82,396262.31,2023-12-27 07:59:59,115759481.7062,216530,199286.22,58222281.9275
2023-12-27 08:00:00,292.81,310.79,291.6,310.5,867247.84,2023-12-27 11:59:59,261090846.87343,406268,446881.35,134590995.39503
2023-12-27 12:00:00,310.49,314.0,306.04,311.4,1024124.3,2023-12-27 15:59:59,317339551.98525,475506,485734.56,150533586.98002
2023-12-27 16:00:00,311.39,315.54,305.2,311.77,489343.0,2023-12-27 19:59:59,152013305.03179,256793,235843.66,73300098.30956
2023-12-27 20:00:00,311.77,324.13,310.13,323.76,528553.66,2023-12-27 23:59:59,167652700.76419,267769,277051.19,87905020.34409
2023-12-28 00:00:00,323.75,327.99,319.2,325.39,792548.86,2023-12-28 03:59:59,256415481.64092,400568,395125.48,127814694.06332
2023-12-28 04:00:00,325.39,329.94,320.28,323.46,604546.46,2023-12-28 07:59:59,195848536.4385,323889,296128.65,95948570.11
2023-12-28 08:00:00,323.49,335.47,323.05,334.97,964008.18,2023-12-28 11:59:59,317721591.83275,452670,490884.58,161788108.46505
2023-12-28 12:00:00,334.98,337.73,323.62,328.65,1315529.33,2023-12-28 15:59:59,435067919.04502,610513,655248.84,216719626.5247
2023-12-28 16:00:00,328.65,334.4,326.86,330.01,535119.54,2023-12-28 19:59:59,176977250.86355,292999,260194.75,86057683.20555
2023-12-28 20:00:00,330.01,330.08,320.7,322.21,370690.51,2023-12-28 23:59:59,120182980.06382,216154,176609.93,57286524.456
2023-12-29 00:00:00,322.2,325.25,314.3,320.54,617616.88,2023-12-29 03:59:59,197261293.35539,338901,287451.19,91819608.5262
2023-12-29 04:00:00,320.56,321.68,311.33,313.14,394785.85,2023-12-29 07:59:59,125371810.14876,202411,191996.75,60973159.2014
2023-12-29 08:00:00,313.14,319.38,312.12,317.43,389692.71,2023-12-29 11:59:59,123167493.1948,219262,198256.63,62650373.0847
2023-12-29 12:00:00,317.42,321.49,308.82,311.25,510393.62,2023-12-29 15:59:59,161208420.08075,288482,251926.55,79601168.55849
2023-12-29 16:00:00,311.25,313.78,307.41,313.61,330311.53,2023-12-29 19:59:59,102565524.2221,238636,169406.21,52616090.2043
2023-12-29 20:00:00,313.61,313.72,306.46,313.29,165993.39,2023-12-29 23:59:59,51620531.50143,116367,76884.77,23914079.543
2023-12-30 00:00:00,313.29,316.6,311.84,315.53,199076.83,2023-12-30 03:59:59,62598809.76156,127787,94420.84,29695899.25786
2023-12-30 04:00:00,315.52,318.99,314.58,317.78,187588.73,2023-12-30 07:59:59,59445643.9973,121199,91426.81,28974026.396
2023-12-30 08:00:00,317.78,318.78,312.42,316.2,241531.92,2023-12-30 11:59:59,76153561.2835,156999,113389.68,35753124.7621
2023-12-30 12:00:00,316.2,320.48,314.6,318.14,243984.47,2023-12-30 15:59:59,77404569.56439,142822,123237.94,39097942.08209
2023-12-30 16:00:00,318.15,319.44,314.8,315.48,153014.91,2023-12-30 19:59:59,48575829.3278,100655,75371.17,23924627.3523
2023-12-30 20:00:00,315.48,317.85,313.0,316.71,116203.03,2023-12-30 23:59:59,36669271.44616,83814,57741.57,18226420.8645
2023-12-31 00:00:00,316.69,319.7,315.84,318.9,186929.78,2023-12-31 03:59:59,59396643.4062,116711,92914.37,29524211.0532
2023-12-31 04:00:00,318.91,324.79,318.26,322.09,365798.36,2023-12-31 07:59:59,117800304.92239,196279,176958.26,56982835.80819
2023-12-31 08:00:00,322.09,322.99,317.04,317.33,216688.9,2023-12-31 11:59:59,69340105.2793,126746,103450.48,33110526.1903
2023-12-31 12:00:00,317.33,318.42,314.8,315.28,156331.77,2023-12-31 15:59:59,49437285.4461,109416,79902.47,25271995.6922
2023-12-31 16:00:00,315.28,318.13,314.98,315.8,109233.15,2023-12-31 19:59:59,34547222.8674,78342,55582.93,17580463.2763
2023-12-31 20:00:00,315.8,315.81,306.38,311.33,259480.5,2023-12-31 23:59:59,80815466.26279,170306,113053.99,35219520.1267
2024-01-01 00:00:00,311.33,315.25,308.03,308.64,163782.94,2024-01-01 03:59:59,51129789.79166,111703,80391.31,25100934.38916
2024-01-01 04:00:00,308.64,311.21,306.65,310.42,185922.48,2024-01-01 07:59:59,57414435.03303,130019,95122.79,29377381.5083
2024-01-01 08:00:00,310.43,312.0,308.8,309.33,156126.38,2024-01-01 11:59:59,48477820.6319,104050,72005.76,22360834.9251
2024-01-01 12:00:00,309.31,312.37,308.5,312.19,142888.2,2024-01-01 15:59:59,44306185.5435,93578,72587.7,22514471.8753
2024-01-01 16:00:00,312.19,313.12,310.55,311.64,126820.59,2024-01-01 19:59:59,39528699.5871,87655,62206.26,19388783.2211
2024-01-01 20:00:00,311.64,315.37,311.02,313.53,117664.04,2024-01-01 23:59:59,36829148.26946,81938,62518.84,19569936.16876
2024-01-02 00:00:00,313.53,320.29,312.17,318.71,296756.14,2024-01-02 03:59:59,94136925.49249,177688,148622.16,47150446.28109
2024-01-02 04:00:00,318.71,318.88,316.51,317.24,114306.57,2024-01-02 07:59:59,36300982.8149,76253,52493.0,16670551.0226
2024-01-02 08:00:00,317.24,320.28,317.12,319.45,181168.34,2024-01-02 11:59:59,57771111.9207,110541,85439.21,27246023.2806
2024-01-02 12:00:00,319.45,321.14,304.9,308.23,506820.56,2024-01-02 15:59:59,158885265.03119,272613,231467.81,72577413.006
2024-01-02 16:00:00,308.22,310.89,307.21,310.63,186412.5,2024-01-02 19:59:59,57659652.6033,152500,89147.19,27574973.7626
2024-01-02 20:00:00,310.62,312.16,308.91,311.88,127524.94,2024-01-02 23:59:59,39648807.075,94086,63915.05,19873458.0084
2024-01-03 00:00:00,311.88,314.4,311.31,312.3,101141.21,2024-01-03 03:59:59,31638342.09616,74851,48186.49,15074723.91006
2024-01-03 04:00:00,312.29,321.66,312.27,316.87,302952.8,2024-01-03 07:59:59,96276918.37889,180778,146591.61,46585009.69139
2024-01-03 08:00:00,316.88,334.3,316.88,323.2,1225043.98,2024-01-03 11:59:59,401975849.35029,582232,607430.27,199275990.72847
2024-01-03 12:00:00,323.2,323.67,285.38,317.02,1868998.48,2024-01-03 15:59:59,576148867.25096,906442,892886.07,275362241.03005
2024-01-03 16:00:00,317.05,321.77,310.0,313.5,542157.95,2024-01-03 19:59:59,171875203.66215,322132,255991.27,81177394.76639
2024-01-03 20:00:00,313.49,318.5,313.15,315.6,146877.57,2024-01-03 23:59:59,46400073.2183,113736,72039.7,22756759.9958
2024-01-04 00:00:00,315.6,317.66,310.58,317.02,230325.51,2024-01-04 03:59:59,72386719.5618,141055,119206.18,37464816.4097
2024-01-04 04:00:00,317.02,321.94,316.15,318.23,264133.93,2024-01-04 07:59:59,84433824.17039,168719,132098.16,42226472.41749
2024-01-04 08:00:00,318.26,324.15,315.62,316.58,455485.13,2024-01-04 11:59:59,145664248.9642,239753,219135.29,70104459.2545
2024-01-04 12:00:00,316.6,321.57,314.92,319.49,326990.21,2024-01-04 15:59:59,104204257.4359,175966,164322.02,52366148.5114
2024-01-04 16:00:00,319.5,321.0,317.0,317.86,171454.06,2024-01-04 19:59:59,54617947.7895,111082,79362.29,25282861.8935
2024-01-04 20:00:00,317.87,323.1,317.79,323.02,157543.72,2024-01-04 23:59:59,50533522.6208,99133,77670.99,24920726.639
2024-01-05 00:00:00,323.02,326.6,316.06,320.85,458449.73,2024-01-05 03:59:59,147805825.3043,287554,221911.94,71554298.6559
2024-01-05 04:00:00,320.87,322.87,316.89,317.14,323779.6,2024-01-05 07:59:59,103438221.4919,182957,161930.44,51728128.9843
2024-01-05 08:00:00,317.14,321.19,315.71,318.23,262761.14,2024-01-05 11:59:59,83728267.1938,158095,122504.52,39038145.0263
2024-01-05 12:00:00,318.22,318.99,310.87,313.36,339314.47,2024-01-05 15:59:59,106817056.47466,226453,165122.08,51971642.5763
2024-01-05 16:00:00,313.36,314.22,308.0,313.32,213511.01,2024-01-05 19:59:59,66579849.1765,150784,102430.7,31941469.1562
2024-01-05 20:00:00,313.31,317.5,313.31,317.14,122273.76,2024-01-05 23:59:59,38564741.9108,88679,57060.91,17999254.0884
2024-01-06 00:00:00,317.13,317.14,303.56,307.23,489837.99,2024-01-06 03:59:59,150825261.47593,287974,242548.9,74676205.2095
2024-01-06 04:00:00,307.22,308.21,300.02,303.57,376375.94,2024-01-06 07:59:59,114219621.0683,223266,181947.78,55210493.0532
2024-01-06 08:00:00,303.56,307.47,302.09,306.68,144819.98,2024-01-06 11:59:59,44133120.4175,94423,70689.71,21545908.4315
2024-01-06 12:00:00,306.67,307.35,303.4,306.56,148958.17,2024-01-06 15:59:59,45566730.4033,100446,68659.74,21003593.0373
2024-01-06 16:00:00,306.55,307.69,304.36,305.37,97325.07,2024-01-06 19:59:59,29783900.3779,69939,47356.26,14492437.6009
2024-01-06 20:00:00,305.36,307.47,304.15,307.2,99549.66,2024-01-06 23:59:59,30476591.9741,73298,49172.28,15054199.6584
2024-01-07 00:00:00,307.2,308.18,304.71,306.15,97456.34,2024-01-07 03:59:59,29877182.5125,74307,50041.42,15342968.9865
2024-01-07 04:00:00,306.15,308.95,306.02,308.81,109589.81,2024-01-07 07:59:59,33708408.1848,70566,55890.49,17192546.74
2024-01-07 08:00:00,308.81,309.41,305.14,305.78,148990.71,2024-01-07 11:59:59,45743472.9724,93835,69505.93,21339164.8386
2024-01-07 12:00:00,305.78,307.69,303.66,305.18,137333.25,2024-01-07 15:59:59,42010490.0991,91213,64997.6,19884130.6447
2024-01-07 16:00:00,305.16,306.3,302.12,306.07,154439.99,2024-01-07 19:59:59,47017674.9119,92231,72568.68,22096942.5482
2024-01-07 20:00:00,306.08,306.53,299.2,302.06,193929.04,2024-01-07 23:59:59,58596820.1819,131258,92176.85,27854089.5616
2024-01-08 00:00:00,302.06,302.17,289.17,293.44,539720.29,2024-01-08 03:59:59,159336519.1321,328997,256360.29,75679372.7959
2024-01-08 04:00:00,293.44,299.91,292.45,298.56,264189.55,2024-01-08 07:59:59,78309398.2601,155666,138523.53,41063701.9367
2024-01-08 08:00:00,298.55,300.0,296.4,298.94,199157.51,2024-01-08 11:59:59,59463721.5117,114795,99096.65,29589169.045
2024-01-08 12:00:00,298.97,302.88,298.72,300.94,319368.37,2024-01-08 15:59:59,96151726.507,168566,161278.23,48555697.1749
2024-01-08 16:00:00,300.94,307.81,299.3,307.29,263493.53,2024-01-08 19:59:59,80163994.49253,160781,129778.54,39466607.27163
2024-01-08 20:00:00,307.29,307.64,303.82,303.84,165088.08,2024-01-08 23:59:59,50451110.1984,94186,82866.88,25327328.459
2024-01-09 00:00:00,303.85,304.79,297.93,298.57,270599.87,2024-01-09 03:59:59,81264377.4354,156257,142432.72,42775706.6768
2024-01-09 04:00:00,298.58,304.7,298.07,304.52,227067.3,2024-01-09 07:59:59,68589102.2977,132642,115579.36,34908506.785
2024-01-09 08:00:00,304.53,306.9,302.22,304.62,287800.64,2024-01-09 11:59:59,87682916.30253,168839,138219.41,42109705.18663
2024-01-09 12:00:00,304.62,305.2,296.35,301.28,343539.3,2024-01-09 15:59:59,103488078.3917,225484,174140.82,52467515.699
2024-01-09 16:00:00,301.28,302.5,298.01,299.78,161506.71,2024-01-09 19:59:59,48542137.2351,128901,83749.92,25173836.5881
2024-01-09 20:00:00,299.81,302.74,295.85,301.37,352617.65,2024-01-09 23:59:59,105554239.9486,269353,173500.45,51935819.4157
2024-01-10 00:00:00,301.37,303.23,300.65,302.02,115941.8,2024-01-10 03:59:59,35025325.5047,94937,55405.25,16738628.8868
2024-01-10 04:00:00,302.01,302.82,299.52,299.94,77782.8,2024-01-10 07:59:59,23417372.4376,66966,36291.51,10927014.9244
2024-01-10 08:00:00,299.95,301.3,297.94,299.75,123043.0,2024-01-10 11:59:59,36874504.7012,93678,61189.06,18335862.8174
2024-01-10 12:00:00,299.76,299.9,289.02,294.82,344642.75,2024-01-10 15:59:59,101211383.7276,228911,158517.82,46558743.1703
2024-01-10 16:00:00,294.81,298.35,293.34,298.11,186484.47,2024-01-10 19:59:59,55197486.3501,160540,89282.59,26428245.6634
2024-01-10 20:00:00,298.11,310.42,291.0,305.99,584682.76,2024-01-10 23:59:59,176414182.49313,416071,289625.88,87422715.12703
2024-01-11 00:00:00,305.99,306.95,301.98,306.82,271960.97,2024-01-11 03:59:59,82863418.0257,178677,123313.24,37589117.4331
2024-01-11 04:00:00,306.81,308.86,302.67,307.62,217549.36,2024-01-11 07:59:59,66594097.8525,138729,105749.6,32375543.1772
2024-01-11 08:00:00,307.62,316.81,307.41,314.68,404527.43,2024-01-11 11:59:59,126774830.56316,228893,199321.76,62460049.98196
2024-01-11 12:00:00,314.69,317.0,305.0,307.52,555966.23,2024-01-11 15:59:59,173899415.03933,351597,261650.47,81882513.5024
2024-01-11 16:00:00,307.52,309.56,301.4,309.35,347816.81,2024-01-11 19:59:59,106633596.3038,236244,176417.4,54107493.8671
2024-01-11 20:00:00,309.35,310.32,305.94,308.51,128456.25,2024-01-11 23:59:59,39566587.0433,94345,62853.6,19358479.1844
2024-01-12 00:00:00,308.5,313.35,305.72,310.9,235757.06,2024-01-12 03:59:59,73065005.8313,155329,112954.54,35001837.3982
2024-01-12 04:00:00,310.9,313.13,307.58,308.9,189563.69,2024-01-12 07:59:59,58952785.8875,132847,88896.55,27644370.8698
2024-01-12 08:00:00,308.9,311.65,307.14,310.65,184619.88,2024-01-12 11:59:59,57110991.2973,125613,88626.83,27415111.1212
2024-01-12 12:00:00,310.65,312.58,305.06,305.74,283448.49,2024-01-12 15:59:59,87672960.01,198311,131032.22,40515614.5673
2024-01-12 16:00:00,305.74,307.1,296.75,301.14,364084.65,2024-01-12 19:59:59,109871051.016,264611,167325.78,50490134.9427
2024-01-12 20:00:00,301.14,302.55,288.48,296.81,351994.21,2024-01-12 23:59:59,103991600.7978,234649,162913.32,48127211.7784
2024-01-13 00:00:00,296.82,297.85,290.96,296.37,177010.77,2024-01-13 03:59:59,52198181.1353,131182,87960.63,25941350.3236
2024-01-13 04:00:00,296.37,299.73,295.72,299.38,91022.46,2024-01-13 07:59:59,27133218.9378,68771,45434.28,13543107.1151
2024-01-13 08:00:00,299.38,300.6,297.14,299.39,138049.27,2024-01-13 11:59:59,41317036.8678,85937,64934.43,19436447.2318
2024-01-13 12:00:00,299.38,302.8,298.24,302.43,119884.15,2024-01-13 15:59:59,35952982.3481,79003,60402.19,18115834.084
2024-01-13 16:00:00,302.43,303.27,300.86,301.8,129836.38,2024-01-13 19:59:59,39233583.4479,84059,60702.67,18344680.6479
2024-01-13 20:00:00,301.8,303.18,301.28,302.35,73307.31,2024-01-13 23:59:59,22181532.7652,53491,32050.25,9698280.6271
2024-01-14 00:00:00,302.36,303.14,300.34,302.42,88011.46,2024-01-14 03:59:59,26586495.5991,70764,42451.33,12823581.3723
2024-01-14 04:00:00,302.41,305.63,301.24,304.48,115203.87,2024-01-14 07:59:59,34990329.0938,86593,57318.47,17409134.3529
2024-01-14 08:00:00,304.47,305.5,303.12,303.39,95840.7,2024-01-14 11:59:59,29179173.951,69424,42739.33,13012937.394
2024-01-14 12:00:00,303.4,306.89,303.13,305.51,114438.28,2024-01-14 15:59:59,34889851.93063,78313,55295.42,16860268.40573
2024-01-14 16:00:00,305.51,306.77,303.63,304.24,119575.64,2024-01-14 19:59:59,36528477.0833,90662,60311.59,18424688.4728
2024-01-14 20:00:00,304.24,305.64,298.89,299.67,195171.87,2024-01-14 23:59:59,59114158.8987,150712,91712.16,27792017.3924
2024-01-15 00:00:00,299.67,310.22,299.58,309.79,189121.75,2024-01-15 03:59:59,57869298.68523,140000,96406.86,29495000.82633
2024-01-15 04:00:00,309.79,320.16,309.69,315.23,580030.86,2024-01-15 07:59:59,183417767.24415,327627,281815.12,89106453.20945
2024-01-15 08:00:00,315.23,317.15,311.38,313.24,380587.29,2024-01-15 11:59:59,119706678.20856,203653,181063.03,56947799.6657
2024-01-15 12:00:00,313.25,322.23,312.54,313.94,873794.47,2024-01-15 15:59:59,277041943.35195,449421,428966.05,136032834.04259
2024-01-15 16:00:00,313.94,318.59,313.65,318.1,210996.85,2024-01-15 19:59:59,66882535.1548,133091,104067.37,32985942.3929
2024-01-15 20:00:00,318.1,318.68,311.69,317.14,203889.44,2024-01-15 23:59:59,64409142.1588,126296,101826.22,32181389.0142
2024-01-16 00:00:00,317.14,318.0,313.57,315.38,280052.44,2024-01-16 03:59:59,88433101.2766,173820,147680.35,46636231.9611
2024-01-16 04:00:00,315.38,317.5,314.58,315.97,120603.75,2024-01-16 07:59:59,38077494.3258,73397,58058.84,18331481.5605
2024-01-16 08:00:00,315.98,318.77,314.91,317.59,231905.74,2024-01-16 11:59:59,73584356.008,133120,115154.83,36538184.1092
2024-01-16 12:00:00,317.59,318.87,312.63,316.93,285781.97,2024-01-16 15:59:59,90372698.0972,176514,147096.38,46526406.5214
2024-01-16 16:00:00,316.94,318.1,312.83,314.78,162722.13,2024-01-16 19:59:59,51345137.2538,107040,76834.34,24248309.9004
2024-01-16 20:00:00,314.79,316.99,314.77,315.05,87207.91,2024-01-16 23:59:59,27536121.223,66782,41270.0,13029517.8764
2024-01-17 00:00:00,315.04,316.16,312.88,314.32,153417.76,2024-01-17 03:59:59,48276754.4151,91979,68751.21,21643069.1776
2024-01-17 04:00:00,314.32,314.65,308.63,308.9,212855.83,2024-01-17 07:59:59,66282870.0133,116267,101036.65,31471647.5993
2024-01-17 08:00:00,308.9,315.29,308.0,312.88,467008.39,2024-01-17 11:59:59,145388292.1022,213221,228733.41,71210502.2876
2024-01-17 12:00:00,312.88,314.54,310.83,311.92,346215.28,2024-01-17 15:59:59,108217822.2734,213423,171480.11,53599429.2048
2024-01-17 16:00:00,311.91,312.19,307.6,308.03,191806.37,2024-01-17 19:59:59,59438645.4433,116145,91239.31,28276798.2304
2024-01-17 20:00:00,308.04,310.5,306.17,309.25,133303.24,2024-01-17 23:59:59,41156802.24223,91306,66009.41,20385536.0683
2024-01-18 00:00:00,309.25,310.6,305.55,309.64,224983.84,2024-01-18 03:59:59,69380064.9051,122716,117454.98,36230412.9387
2024-01-18 04:00:00,309.63,312.33,308.66,311.45,157231.83,2024-01-18 07:59:59,48849419.1875,86950,77767.94,24162979.4095
2024-01-18 08:00:00,311.45,312.54,310.01,311.77,164753.89,2024-01-18 11:59:59,51282563.5781,97546,74930.94,23323347.6376
2024-01-18 12:00:00,311.76,315.0,309.75,314.85,257719.17,2024-01-18 15:59:59,80636598.44756,149767,131958.24,41285909.54596
2024-01-18 16:00:00,314.84,314.85,307.35,308.41,388758.44,2024-01-18 19:59:59,120935480.4471,218206,182083.75,56638102.4103
2024-01-18 20:00:00,308.41,314.64,307.51,312.73,215602.92,2024-01-18 23:59:59,67040535.7187,137958,109009.81,33896498.406
2024-01-19 00:00:00,312.73,313.14,307.36,310.47,272126.31,2024-01-19 03:59:59,84265745.0211,169190,132103.68,40909284.2629
2024-01-19 04:00:00,310.47,312.28,309.87,311.34,129444.76,2024-01-19 07:59:59,40324054.7475,80469,61658.05,19206517.9156
2024-01-19 08:00:00,311.35,314.19,311.02,313.71,142751.67,2024-01-19 11:59:59,44648480.1537,86946,67346.06,21060994.859
2024-01-19 12:00:00,313.71,315.75,310.78,310.98,259410.62,2024-01-19 15:59:59,81282457.4949,152120,123473.41,38691758.4442
2024-01-19 16:00:00,310.99,313.33,304.54,313.21,415477.79,2024-01-19 19:59:59,128466817.43583,263319,206489.23,63847985.5892
2024-01-19 20:00:00,313.22,314.4,311.43,314.39,93124.01,2024-01-19 23:59:59,29151155.84336,71205,46764.05,14640121.58966
2024-01-20 00:00:00,314.4,315.42,312.48,313.06,115584.31,2024-01-20 03:59:59,36306863.4536,77592,55448.32,17422115.7214
2024-01-20 04:00:00,313.08,313.89,312.33,313.07,76338.81,2024-01-20 07:59:59,23904391.1855,48389,33624.6,10530227.8132
2024-01-20 08:00:00,313.08,314.91,311.88,314.65,144275.25,2024-01-20 11:59:59,45273490.8274,79228,71299.23,22375407.3138
2024-01-20 12:00:00,314.65,315.0,312.71,313.74,116816.54,2024-01-20 15:59:59,36680386.4042,72947,59579.75,18705747.7173
2024-01-20 16:00:00,313.74,314.78,313.51,314.31,68916.41,2024-01-20 19:59:59,21655511.383,54966,33958.55,10670085.6761
2024-01-20 20:00:00,314.31,317.14,314.1,317.03,123314.55,2024-01-20 23:59:59,38968261.843,71518,73924.57,23357908.0159
2024-01-21 00:00:00,317.03,319.46,316.04,318.19,153715.68,2024-01-21 03:59:59,48828903.4118,97159,78583.51,24965630.7459
2024-01-21 04:00:00,318.2,318.6,316.89,317.35,90174.4,2024-01-21 07:59:59,28642200.223,60432,41566.06,13203307.1274
2024-01-21 08:00:00,317.35,319.1,317.0,318.92,100283.8,2024-01-21 11:59:59,31925816.9456,59089,52815.63,16813993.0165
2024-01-21 12:00:00,318.93,319.1,317.24,318.43,101067.55,2024-01-21 15:59:59,32186450.6629,56599,48590.56,15473286.8601
2024-01-21 16:00:00,318.43,321.58,317.56,320.24,137195.91,2024-01-21 19:59:59,43806834.68939,69361,76351.76,24385811.92019
2024-01-21 20:00:00,320.24,321.47,317.82,318.41,112401.6,2024-01-21 23:59:59,35960436.6863,71195,54087.33,17305791.6485
2024-01-22 00:00:00,318.41,320.0,314.68,316.26,248285.07,2024-01-22 03:59:59,78722217.6661,149808,117436.19,37241984.0961
2024-01-22 04:00:00,316.26,318.26,313.3,317.53,161210.97,2024-01-22 07:59:59,50996230.41096,97172,81345.41,25738505.9376
2024-01-22 08:00:00,317.54,317.59,310.26,313.0,269760.79,2024-01-22 11:59:59,84581831.7287,177576,129763.8,40690555.5184
2024-01-22 12:00:00,313.01,314.86,307.94,310.8,286918.66,2024-01-22 15:59:59,89268383.786,175594,137187.77,42681858.15
2024-01-22 16:00:00,310.82,312.19,303.3,306.17,248557.56,2024-01-22 19:59:59,76704313.10493,178434,122506.17,37809812.4867
2024-01-22 20:00:00,306.18,309.24,305.0,305.8,154298.93,2024-01-22 23:59:59,47350536.0256,112945,75603.74,23199483.2284
2024-01-23 00:00:00,305.8,310.79,305.01,310.0,131316.08,2024-01-23 03:59:59,40438319.5941,92999,66118.24,20361201.1837
2024-01-23 04:00:00,310.0,311.2,306.66,307.99,102633.09,2024-01-23 07:59:59,31769243.0069,70136,45045.88,13944670.8707
2024-01-23 08:00:00,307.99,308.88,291.39,295.85,643264.34,2024-01-23 11:59:59,192024645.7479,373447,315640.17,94217439.6003
2024-01-23 12:00:00,295.86,298.59,290.1,296.64,366506.96,2024-01-23 15:59:59,108100730.575,226575,189615.31,55938990.7677
2024-01-23 16:00:00,296.64,298.8,293.94,293.99,192095.93,2024-01-23 19:59:59,56923086.2114,124401,87986.55,26086019.4014
2024-01-23 20:00:00,293.99,298.71,291.99,298.52,151294.13,2024-01-23 23:59:59,44671344.7495,100094,70321.05,20773791.0968
2024-01-24 00:00:00,298.53,300.45,297.27,298.03,127840.01,2024-01-24 03:59:59,38175068.4926,92020,67217.99,20075295.2987
2024-01-24 04:00:00,298.04,298.25,291.26,293.16,289343.47,2024-01-24 07:59:59,84991960.7401,154592,142770.81,41937820.7793
2024-01-24 08:00:00,293.17,296.88,291.81,295.16,263961.12,2024-01-24 11:59:59,77644727.3563,145021,129734.29,38159712.6914
2024-01-24 12:00:00,295.17,297.67,292.29,294.04,273991.95,2024-01-24 15:59:59,80767418.5288,158667,142046.12,41872627.8666
2024-01-24 16:00:00,294.05,294.48,289.94,292.01,221588.42,2024-01-24 19:59:59,64776029.3208,126800,103761.46,30334149.4538
2024-01-24 20:00:00,292.02,293.74,290.63,292.91,124458.15,2024-01-24 23:59:59,36391810.806,80500,61452.96,17968544.4957
2024-01-25 00:00:00,292.92,293.65,287.46,290.5,258732.55,2024-01-25 03:59:59,75227017.0361,140485,129583.35,37694048.7185
2024-01-25 04:00:00,290.5,292.5,287.71,292.17,196378.73,2024-01-25 07:59:59,56856923.3307,119090,103101.26,29857388.9817
2024-01-25 08:00:00,292.17,295.22,289.31,294.63,387884.29,2024-01-25 11:59:59,113702098.5712,199847,189093.37,55445198.2787
2024-01-25 12:00:00,294.64,296.4,291.6,292.51,293321.69,2024-01-25 15:59:59,86150740.5139,168875,141596.75,41587504.437
2024-01-25 16:00:00,292.51,293.26,288.84,291.77,194943.88,2024-01-25 19:59:59,56746810.7257,122083,89712.83,26112712.0948
2024-01-25 20:00:00,291.78,292.54,290.61,292.08,90695.67,2024-01-25 23:59:59,26457999.7613,63587,43971.04,12826335.294
2024-01-26 00:00:00,292.09,295.3,290.68,293.81,122999.69,2024-01-26 03:59:59,36090281.6876,76911,60029.71,17609282.1243
2024-01-26 04:00:00,293.81,295.16,293.42,294.68,92448.29,2024-01-26 07:59:59,27201521.9777,58534,46133.49,13573645.7496
2024-01-26 08:00:00,294.68,303.96,294.49,302.79,365767.71,2024-01-26 11:59:59,109586631.3536,183209,184419.76,55234806.9432
2024-01-26 12:00:00,302.79,303.33,300.75,302.69,170276.53,2024-01-26 15:59:59,51419155.231,111356,79695.33,24068075.3668
2024-01-26 16:00:00,302.69,303.74,301.37,301.49,147876.98,2024-01-26 19:59:59,44726272.9096,98782,73273.26,22164639.7861
